keyword,url,title,description,desc_lang,title_lang,web_title,web_title_lang
vstock,vstock.vn,vStock Mobile App,Ứng dụng vStock là một sàn chứng khoán ảo. * vStock hoạt động theo đúng các nguyên tắc giao dịch của 2 sàn HOSE và HNX. * vStock khớp lệnh theo đúng ...,vi,sv,vStock Mobile App,sv
24h,www.24h.com.vn,"Tin tức bóng đá, thể thao, giải trí | Đọc tin ...","Tin tức 24h về bóng đá, thể thao, giải trí. Tin tức online 24 giờ, tình hình Việt Nam (VN), thế giới. Xem video bóng đá tổng hợp tại 24h.",vi,vi,"Tin tức bóng đá, thể thao, giải trí | Đọc tin tức 24h mới nhất",vi
24h,24h,"MU hết kiên nhẫn với Greenwood: HLV Solskjaer ra tay xử ""trò cưng""",,,vi,"Tin tức bóng đá, thể thao, giải trí | Đọc tin tức 24h mới nhất",vi
vsmart,vsmart.net,Khẳng định bản lĩnh công nghệ Việt - Vsmart,"Vsmart tập trung nghiên cứu và phát triển những sản phẩm công nghệ ""Made in Vietnam"" mang đến cho người dùng cuộc sống tiện nghi và hiện đại. Tìm hiểu ...
  ·   ·   · ",vi,vi,Vsmart- Khẳng định bản lĩnh công nghệ Việt,vi
microsoft,www.microsoft.com,Microsoft,"Tại Microsoft, sứ mạnh và giá trị của chúng tôi là giúp mọi người và doanh nghiệp ... Logo Microsoft Word, PowerPoint, Excel, OneNote, Outlook và OneDrive ...",vi,en,Microsoft – Trang Chủ chính thức,vi
microsoft,vi.wikipedia.org,Microsoft – Wikipedia tiếng Việt,"Công ty được sáng lập bởi Bill Gates và Paul Allen vào ngày 4 tháng 4 năm 1975 . Nếu tính theo doanh thu thì Microsoft là hãng sản xuất phần mềm lớn nhất thế ...

Người sáng lập:  
Tổng vốn chủ sở hữu:  
Tổng tài sản:  
Sản phẩm: ",vi,vi,Microsoft – Trang Chủ chính thức,vi
appier,www.appier.com,Appier,Appier is a technology company which aims to provide artificial intelligence (AI) platforms to help enterprises solve their most challenging business problems.,en,af,Appier｜Artificial Intelligence (AI) marketing decisions,it
thanhnien,thanhnien.vn,Báo Thanh Niên,"Tin tức 24h, đọc báo TN cập nhật tin nóng online Việt Nam và thế giới mới nhất trong ngày, tin nhanh thời sự, chính trị, xã hội hôm nay, tin tức chính thống VN.",vi,vi,"
	Tin tức 24h mới nhất, tin nhanh, tin nóng hàng ngày | Báo Thanh Niên
",vi
thanhnien,doanthanhnien.vn,Đoàn thanh niên,"ĐTN: Nhằm phát huy tinh thần xung kích, tình nguyện của đoàn viên thanh niên thành phố trong công tác phòng, chống dịch Covid-19, sáng ngày 8/9, Hội LHTN  ...",vi,vi,"
	Tin tức 24h mới nhất, tin nhanh, tin nóng hàng ngày | Báo Thanh Niên
",vi
giphy,giphy.com,Giphy,"GIPHY is your top source for the best & newest GIFs & Animated Stickers online. Find everything from funny GIFs, reaction GIFs, unique GIFs and more.",en,vi,GIPHY | Search All the GIFs & Make Your Own Animated GIF,en
giphy,en.wikipedia.org,Giphy - Wikipedia,"Giphy, styled as GIPHY, is an American online database and search engine that allows users to search for and share short looping videos with no sound, that ...

Available in:  
Services:  
Native client(s) on:  
Founder(s): ",en,sw,GIPHY | Search All the GIFs & Make Your Own Animated GIF,en
freefiremobile,design.us.freefiremobile.com,[FF] Costume Design,Copyright Garena International. Trademarks belong to their respective owners. All rights Reserved. for_parents privacy_policy. Copyright Garena International.,en,pt,[FF] Costume Design,pt
freefiremobile,design.us.freefiremobile.com,[FF] Costume Design,Copyright Garena International. Trademarks belong to their respective owners. All rights Reserved. for_parents privacy_policy. Copyright Garena International.,en,pt,[FF] web_event,nl
freefiremobile,mysteryshop.sea.freefiremobile.com,[FF] web_event,0 ID: Please rotate your phone for the best browsing experience. login failed.,en,nl,[FF] Costume Design,pt
freefiremobile,mysteryshop.sea.freefiremobile.com,[FF] web_event,0 ID: Please rotate your phone for the best browsing experience. login failed.,en,nl,[FF] web_event,nl
techcombank,www.techcombank.com.vn,Techcombank,"Techcombank hiện là một trong những ngân hàng thương mại cổ phần lớn nhất Việt Nam. Chúng tôi cung cấp các loại thẻ ngân hàng, gói cho vay lãi suất ưu ...",vi,en,Ngân hàng TMCP Kỹ thương Việt Nam | Techcombank,vi
techcombank,vi.wikipedia.org,Ngân hàng thương mại cổ phần Kỹ Thương Việt Nam – Wikipedia ...,"Techcombank được nhiều tổ chức Việt Nam và quốc tế trao các giải thưởng về tài chính - ngân hàng, và được coi là một trong những ngân hàng uy tín hàng đầu  ...

Người sáng lập:  
Loại hình:  
Nhân viên chủ chốt:  
Doanh thu: ",vi,vi,Ngân hàng TMCP Kỹ thương Việt Nam | Techcombank,vi
voipzoom,www.voipzoom.com,VoipZoom,Free phone calls with VoipZoom. Call your online friends for free as well as a special selection of popular international destinations.,en,et,VoipZoom | cheap calls all over the world,en
voipzoom,www.voipzoom.com,VoipZoom | UNLIMITED FREE CALLING AROUND THE WORLD!,Free phone calls with VoipZoom. Call your online friends for free as well as a special selection of popular international destinations.,en,en,VoipZoom | cheap calls all over the world,en
voipzoom,www.voipzoom.com,Sending text messages (SMS) via VoipZoom,"Sending text messages (SMS) via VoipZoom. You can send text messages through our client, the website or using a HTML link. It's also possible to schedule  ...",en,af,VoipZoom | cheap calls all over the world,en
myaqsh,www.myaqsh.com,SeTracker,SeTracker2 (For kids's watch). iPhone download · Android download. SeTracker ( For elderly watch/tracker). iPhone download · Android download.,en,de,安全守护,ko
myaqsh,www.myaqsh.com,SeTracker,SeTracker. iPhone download · Android download.,en,de,安全守护,ko
masstel,masstel.vn,MASSTEL – Thương hiệu công nghệ Việt,"Masstel X1. Giá Tốt Nhất Thị Trường. Khám phá ngay sản phẩm smartphone mới nhất của Masstel. 999.000đ Xem ngay ...
  ·   ·   · ",vi,vi,MASSTEL – Thương hiệu công nghệ Việt,vi
mmk-news3,mmk-news3.club,Video,,,es,,
myhub,myhub.vn,MyHub,MyHub Giải Quyết Như Thế Nào? MyHub đồng bộ các cuộc gọi và tin nhắn trên điện thoại lên hệ thống CRM bằng một app chuyên dụng. Biến chiếc smartphone  ...,vi,sw,MyHub – CRM Quản Lý Telesale,vi
mepuzz,mepuzz.com,MePuzz,"Notification Marketing Automation - Giải pháp Marketing đột phá. Tăng hiệu quả về marketing, tiếp cận lại khách truy cập website qua tin Notification.",vi,it,MePuzz - Nền tảng Cá nhân hóa & Marketing Automation,vi
slotuc,slotuc.com,SLOTUC KuBet CASINO TRỰC TIẾP mới nhất 2020,SLOTUC CASINO TRỰC TIẾP mới nhất 2020. ĐÁNH GIÁ CÁC NHÀ CÁI CÁ CƯỢC BÓNG ĐÁ UY TÍN TẠI VIỆT NAM. Menu. Home · Baccarat · Cá độ bóng đá ...,vi,vi,SLOTUC KuBet CASINO TRỰC TIẾP mới nhất 2020,vi
appnews24h,m.appnews24h.com,Landing Page,Thỏa thuận sử dụng và bảo mật này (sau đây gọi là “Thỏa thuận”) được lập ra bởi và giữa bạn (“bạn”) và ứng dụng Tin hay 24H (“Tin hay 24H” hoặc “chúng tôi” ) ...,vi,tl,Landing Page,tl
ah,en.wikipedia.org,AH - Wikipedia,"AH and variants may refer to: Ah!, an exclamation; AH, western denotation of the Hijri year in the Islamic lunar calendar. Contents. 1 Arts and entertainment.",en,sw,Albert Heijn: boodschappen doen bij de grootste supermarkt,nl
ah,en.wikipedia.org,AH - Wikipedia,"AH and variants may refer to: Ah!, an exclamation; AH, western denotation of the Hijri year in the Islamic lunar calendar. Contents. 1 Arts and entertainment.",en,sw,Albert Heijn België: de supermarkt van en voor iedereen,nl
ah,www.ah.nl,Albert Heijn: boodschappen doen bij de grootste supermarkt,Ontdek het ruime assortiment en de Bonusaanbiedingen van Albert Heijn! ✓ Boodschappen thuisbezorgd ✓Versgarantie ✓Heerlijke recepten. Bestel nu.,nl,nl,Albert Heijn: boodschappen doen bij de grootste supermarkt,nl
ah,www.ah.nl,Albert Heijn: boodschappen doen bij de grootste supermarkt,Ontdek het ruime assortiment en de Bonusaanbiedingen van Albert Heijn! ✓ Boodschappen thuisbezorgd ✓Versgarantie ✓Heerlijke recepten. Bestel nu.,nl,nl,Albert Heijn België: de supermarkt van en voor iedereen,nl
ah,www.ah.be,Albert Heijn België: de supermarkt van en voor iedereen,Ontdek het assortiment en de Bonusaanbiedingen van Albert Heijn België! ✓ Online boodschappen doen ✓Versgarantie ✓Heerlijke recepten. Bestel nu!,nl,nl,Albert Heijn: boodschappen doen bij de grootste supermarkt,nl
ah,www.ah.be,Albert Heijn België: de supermarkt van en voor iedereen,Ontdek het assortiment en de Bonusaanbiedingen van Albert Heijn België! ✓ Online boodschappen doen ✓Versgarantie ✓Heerlijke recepten. Bestel nu!,nl,nl,Albert Heijn België: de supermarkt van en voor iedereen,nl
ah,ahrefs.com,Ahrefs - SEO Tools & Resources To Grow Your Search Traffic,You don't have to be an SEO pro to rank higher and get more traffic. Join Ahrefs – we're a powerful but easy to learn SEO toolset with a passionate community.,en,en,Albert Heijn: boodschappen doen bij de grootste supermarkt,nl
ah,ahrefs.com,Ahrefs - SEO Tools & Resources To Grow Your Search Traffic,You don't have to be an SEO pro to rank higher and get more traffic. Join Ahrefs – we're a powerful but easy to learn SEO toolset with a passionate community.,en,en,Albert Heijn België: de supermarkt van en voor iedereen,nl
kynaforkids,kynaforkids.vn,Kynaforkids,"Kynaforkids.vn nơi bố mẹ và bé có thể học các chương trình Toán, Tiếng Anh, Phát triển kỹ năng khác ngay tại nhà, mọi lúc mọi nơi. Xem Ngay!",vi,da,Kynaforkids.vn trường học trực tuyến cho trẻ,vi
pushking,www.pushking.eu,Pushking,,,sq,Pushking,sq
mbbank,www.mbbank.com.vn,MB Bank,"KHACH HANG CA NHA , KHACH HANG DOANH NGHIEP , CA NHAN CAO CAP , KHACH HANG DINH CHE.",vi,so,"
	າຫຼັກ MBBank
",id
mbbank,www.mbbank.com.vn,MB Bank,"KHACH HANG CA NHA , KHACH HANG DOANH NGHIEP , CA NHAN CAO CAP , KHACH HANG DINH CHE.",vi,so,MB NGÂN HÀNG QUÂN ĐỘI | MBBANK - MB-BANK,vi
mbbank,mbbank.com.la,Trang chủ MBBank - mbbank.com.la,Ngân hàng Quân đội MBBank.,vi,vi,"
	າຫຼັກ MBBank
",id
mbbank,mbbank.com.la,Trang chủ MBBank - mbbank.com.la,Ngân hàng Quân đội MBBank.,vi,vi,MB NGÂN HÀNG QUÂN ĐỘI | MBBANK - MB-BANK,vi
mbbank,vi.wikipedia.org,Ngân hàng thương mại cổ phần Quân đội – Wikipedia tiếng Việt,"Ngân hàng Thương mại Cổ phần Quân đội (MBBank). Logo MB new.png. Loại hình. Doanh nghiệp quân đội. Ngành nghề, Ngân hàng. Thể loại, Tài chính.

Tổng tài sản:  
Loại hình:  
Sản phẩm:  
Thể loại: ",vi,vi,"
	າຫຼັກ MBBank
",id
mbbank,vi.wikipedia.org,Ngân hàng thương mại cổ phần Quân đội – Wikipedia tiếng Việt,"Ngân hàng Thương mại Cổ phần Quân đội (MBBank). Logo MB new.png. Loại hình. Doanh nghiệp quân đội. Ngành nghề, Ngân hàng. Thể loại, Tài chính.

Tổng tài sản:  
Loại hình:  
Sản phẩm:  
Thể loại: ",vi,vi,MB NGÂN HÀNG QUÂN ĐỘI | MBBANK - MB-BANK,vi
amplitude,amplitude.com,Amplitude,"Amplitude is the product intelligence platform that helps teams convert, engage, and ... Teams building digital products use Amplitude to better understand user ...",en,ro,Amplitude | Product Intelligence for Web and Mobile,en
amplitude,en.wikipedia.org,Amplitude - Wikipedia,"The amplitude of a periodic variable is a measure of its change in a single period There are various definitions of amplitude (see below), which are all functions ...
  ·   ·   · ",en,et,Amplitude | Product Intelligence for Web and Mobile,en
sinch,www.sinch.com,Sinch,"Connect with customers and make engagement personal with our simple, programmable SMS, voice, video & verification tools. Find out more information today.",en,en,"Sinch - SMS, Voice, Video & Verification APIs",it
sinch,en.wikipedia.org,Sinch (company) - Wikipedia,"Sinch, formerly CLX Communications, is a telecommunications and cloud communications platform as a service (PaaS) company. Headquartered in Stockholm ...
  ·   ·   ·  

Traded as:  
Industry:  
Headquarters:  
Founded: ",en,en,"Sinch - SMS, Voice, Video & Verification APIs",it
beowulfchain,beowulfchain.com,Beowulf Blockchain,"contact@beowulfchain.com. English. 中文 (中国). Tiếng Việt. 한국어. City House Tower, 36 Robinson Rd, #03-01, Singapore 068877 and Riverpark Tower, 333 ...",en,en,Beowulf - Connect People by the People,en
facebook,vi-vn.facebook.com,Facebook,"Tạo một tài khoản để đăng nhập Facebook. Kết nối với bạn bè, gia đình và những người mà bạn biết. Chia sẻ ảnh và video, gửi tin nhắn và nhận cập nhật.",vi,sk,Facebook - Đăng nhập hoặc đăng ký,vi
facebook,vi-vn.facebook.com,Facebook,"Tạo một tài khoản để đăng nhập Facebook. Kết nối với bạn bè, gia đình và những người mà bạn biết. Chia sẻ ảnh và video, gửi tin nhắn và nhận cập nhật.",vi,sk,,
facebook,vi.wikipedia.org,Facebook – Wikipedia tiếng Việt,"Một ""face book"" là một thư mục sinh viên có ảnh và thông tin cơ bản. Năm 2003, không có facebook trực tuyến phổ thông tại Harvard, chỉ có các tờ giấy được phân ...

Thành lập:  
Người sáng lập:  
Tổng vốn chủ sở hữu:  
Trụ sở chính: ",vi,vi,Facebook - Đăng nhập hoặc đăng ký,vi
facebook,vi.wikipedia.org,Facebook – Wikipedia tiếng Việt,"Một ""face book"" là một thư mục sinh viên có ảnh và thông tin cơ bản. Năm 2003, không có facebook trực tuyến phổ thông tại Harvard, chỉ có các tờ giấy được phân ...

Thành lập:  
Người sáng lập:  
Tổng vốn chủ sở hữu:  
Trụ sở chính: ",vi,vi,,
facebook,www.facebook.com.vn,Facebook - Log In or Sign Up,"Create an account or log into Facebook. Connect with friends, family and other people you know. Share photos and videos, send messages and get updates.",en,en,Facebook - Đăng nhập hoặc đăng ký,vi
facebook,www.facebook.com.vn,Facebook - Log In or Sign Up,"Create an account or log into Facebook. Connect with friends, family and other people you know. Share photos and videos, send messages and get updates.",en,en,,
twilio,www.twilio.com,Twilio,"With Twilio, unite communications and strengthen customer relationships across your business – from marketing and sales to customer service and operations.",en,sw,"Twilio - Communication APIs for SMS, Voice, Video and Authentication",en
twilio,en.wikipedia.org,Twilio - Wikipedia,"Twilio is an American cloud communications platform as a service (CPaaS) company based in San Francisco, California. Twilio allows software developers to ...

Employees:  
Products:  
Industry:  
Traded as: ",en,sw,"Twilio - Communication APIs for SMS, Voice, Video and Authentication",en
ico,ico.org.uk,ICO: Home,Our use of cookies. We use necessary cookies to make our site work. We'd also like to set optional analytics cookies to help us improve it. We won't set optional ...,en,en,Home | ICO,en
ico,icodrops.com,ICO Drops - Calendar of active and upcoming ICO & IEO. Complete ...,"ICO Drops contains a complete list of all ICOs & IEOs (Initial Exchange Offerings) in three columns ""Active ICO"", ""Upcoming ICO"", ""Ended ICO"" with rating and ...",en,en,Home | ICO,en
ico,en.wikipedia.org,Initial coin offering - Wikipedia,"An initial coin offering (ICO) or initial currency offering is a type of funding using cryptocurrencies. It is often a form of crowdfunding, however a private ICO which  ...",en,en,Home | ICO,en
